text,label
mau nanya saya kan udah berkeluarga 13 tahun punya anak 1cwok...saya tgl serumah sama mertua ..mertua diblakang .kalau saya didepan udah masak sendri sejak habis nikah udah masak sendri ...langsung saja saya kerja udaah 13 tahun sama istri gak dihargai sama sekali hasil keringat sya...dan gara2 saya punya salah SMA istri ksalahan yg kedua kalinya sama istri TPi saya udah ngakuin kesalahan sya SMA istri ..trus mertua saya ikut2an padahal itu masalah keluargaku sendri ....tp sya udah baik2in istri ..istri saya blum bisa maafin saya padahal saya udah ngakuin kesalahanku ..apakah istriku berdoa atau tidak..trus saya disuruh pulang kerumah orang tuaku sama mertuaku apakah mertuaku benar atau tidak campur tangan keluarga saya...dan istriku kena obong2an dari luar ..makanya sampai skarang saya masih kepikiran apa salahku gak bisa dimaafin....tolong solusinya biar saya kembali KPD istri saya dan sya kasihan sama anak sya jg ..ank say yg JD dampak pertngkaran sya SMA istri sya,0
"Knpa sih koq anak  perempuan pertama itu ujiannya bnyk bngt, kdng ujiannya dri suami, anak, mertua, bhkan ekonomi☺️",0
"Mohon bantu aku kasih saran ya mam..
Suamiku 6 bersaudara,
adiknya yang cewek kalau ada apa2 selalu cerita sama suamiku. ( cerita lewat chat wa )
Entah itu cerita tentang kerjaan, pacar, pokoknya tentang apapun.
kemarin dia curhat tentang beban hidupnya.
Dia setress karna banyak faktor.

Aku sebagai kakak ipar harus bersikap gimana ya mam ?",0
"Rasanya sakit hati kalo di bentak2 sama anak di pukulin sama anak..pdhl anakku msh usia 6 thn.. karna di kdrt sama suami udh makanan sehari2ku, mau itu fisik atau verbal. Jadi perasaan trauma walau anakku msh kecil tp kalo bentak2 saya sakit hati sekali ..",2
"sya 4 bersaudara dan sblm ibu meninggal kebetulan ibu meninggalkan sya dan kk sya yg no 3 yg blm menikah kmi d tinggalkan sewaktu msh gadis,perbedaan umurku dan  kk ku hnya berpaut 3thn saja
nah tdk lama ibu meninggal bapa menikahkan aku dan kk ku ini pernikahan kmi hnya berbeda 1 thn saja,nasib mujur menimpa kk ku 2thn setelah menikah kk ku sdh memiliki rmh sndiri,sedangkan aku sampai skrng sdh 6thn menikah msh blm memiliki apa2,saat menikah kk ku d bawakan seserahan yg kumplit sedangkan aku hnya d bawakan kasur dan lemari saja,hal itu membuat kk ku sombong dan berkata bahwa nasibku jelek katanya😌d tambah lagi skrng suaminya slalu menuruti apa yg dia mau dan mereka typekal orang2 yg rajin mrnabung,sedangkan aku smuanya aku usahakan sndiri sifat suami cuek dan berpenghasilan kecil sehingga aku dan kkku sering d banding2 kan oleh bapak ku sehingga berakibat skrng kmi tdk akur,sering skli  bertengkar😌kk ku menghina ku habis2an dan ketika aku melawan aku d bilang durhaka sgla macem sampai2 aku memutuskan  kluar dri rmh bapak ku dan memutuskan tali silaturahmi dengan kk ku,pasalnya tiap kli kk ku mengontek ku slalu mengajak ribut sya males karna ujung2 nya jga pasti sya yg d salahkan akhirnya sya blok smua no dan akun sosmed dia😌sebenernya sedih dengan ketidak akuran yg terjafi ini karna pasalnya dlu sblm menikah kmi teramat dekat kmna slalu berdua tapi skrng malah kacau bgni😌",2
Bun aku mau curhat rasanya udhd bngung mau crta kemana ..aku berumah tngga hampir 10 tahun bnyk liku liku trmsk suami kdrt ..dan suatu saat suami kdrt aku pindah krmh ibu ku brpa bulan sktr 2bulan suami ku datang dan minta maaf ngajak rujuk ..kluarga yg tidak suka TDK bisa memaafkan suami ku ..tp aku msh ttp memberikan kesempatan trkhr ..akhrnya aku rujuk dan ngntrk dkt rmh kluarga ku ga jauh ..tp aku merasa sndri KLO suami ku krja ..kluarga ku jdi benci dgn aku tidak ad yg peduli lgi bahkan dtnya pun tidak ..apa yg hrus aku lakukan apa aku hrus tinggal jauh dri kluarga ku tp aku tkut suami ku kdrt lagi mengulangi kslahan yg SMA ..aku bngung aku juga ngrasa sndri wlpn dkt dngn kluarga ku ..aku hanya menunggu suami ku pulang krja untng sekedar bercerita ...😭,0
"ada ngk yg  tinggal di rumh mertua dengan ipar"" yg belom pada nikah? trus gimna rasanya? mertua punya ank 4 yng pertama perempuan belum nikah, dan yg kedua laki"" yaitu suamiku, dan yg ke 3 laki"" belum nikah juga , yg terakhir perempuan masih sekolah?",0
"Curhat donk, mertua sudah meninggal dan membagi rata sawahnya ke 4 orang anaknya tpi yg paling banyak bagiannya suami sy karena dia yg bantu orang tua membangun sawah waktu sawah masih hutan belantara dan adeknya yg cewek masih kecil waktu itu,dan tanah tersebut bersertifikat atas nama mertua dan saudara saudara suami mau meminjamkan sertifikat tanah tersebut tuk di jadikan jaminan di bank karena saudaranya suami mau pinjam uang 300 juta padahal bagian sawah punya saudara suami klo di jual tidak ada mencapai 300 juta
Suami sy tidak mau memberikan sertifikat tanah tersebut karena takut klo saudara nya tidak bisa bayar hutannya dan tanah di sita bank,
Pertanyaan sy apakah suami saya salah klo tidak mau memberikan sertifikat tanah tersebut,nih saudara saudara nya suami memusuhi suami saya ,apa yg harus sy lakukan  karena saudara saudara suami ikut menyalahkan sy di kirain sy yg hasut suami sehingga tidak mau ngasih sertifikat tersebut",2
"saya mau nanya sama temen²semua. mana taua'an saya salah,, 
saya punya anak umur 4tahun' sklali 2hari saya kasih uang jajan nya50 atu 100.
sedang saya tidak bersama ibu nya lagi,
pengen pendapat dari teman²",0
"Sekedar sharing/tukar pengalaman, supaya ga tegang dg berbagai macam keluh kesah/curhatan rumah tangga. Begini coba ceritakan pertemuan kalian dg pasangan sehingga menjadi pasangan suami istri, apakah kenal di fb, dikenalkan teman, ketemu di kereta, dll, kayanya seru deh ceritanya, palagi yg nikah lebih dari satu kali.",0
"Setelah 1 bulan gaketemu, akhirnya anak saya yang berumur 1,5 tahun bertemu ayahnya 
Yang bikin saya nangis, anakku meneteskan air matanya berkali kali saat berada dipelukan ayahnya 🥹
Anteng sekali maen sama ayahnya, terlihat gamau lepas
Maaf ya nak, bunda bohong ayah gaada karena keadaan, ga bermaksud membohongimu 
Maafkan keegoisan kami berdua hingga kamu jadi korbannya
Saya baru pisah ranjang 1 bulan, setelah liat anak, setelah introspeksi diri, emang saya yang salah 
Disatu sisi, saya ingin ke rumah orang tuanya minta maaf & minta rujuk, tapi saya takut suami saya gamau alias nolak, tapi kalo ga dicoba saya gatau dia mau / ngga. Mohon sarannya sobat online",0
"Dosa nggk sih kalo kita menghitung,menghapus semua alat komunikasi dengan suami karna suami makin hari makin menunjukan hal tidak,selingkuh terus dan tanpa dosa",0
"Standar uang belanja istri itu harusnya berapa ya biar istri itu kelihatannya cantik cantik manja 
Masak 1juta gak cukup 
Rumus dari mana itu",0
"Sya LDR sama suami tepat satu bulan kami ada masalah yg bner² besar, suami selingkuh saya posisi di indo suami diluar, kami sempet konflik hebat, mertua berpihak pada saya... Nahhh tadi malem saya ditelfon sama suami dia nangis² minta maaf pantas apakah sya bisa langsung percaya.? Rasany sangat konyol, sore kita masih cek cok tengah malem dia tlpn nangis²... 

Sya amalin aljabar terus bunda, karena sakittt bangettt 9th bersamanya dikhianati",0
"Bun, ada ngak di sini yang nabung emas perhiasan buat dp rumah 
Posisiku sama suami masih ngontrak 
Kalau nabung 1 bulan 1 juta perbulan pasti ada aja pengeluaran 
Rencana ku pengen ku beli perhiasan aja 
Nah dp rumahnya waktu aku liat rumah kecil.aja ukuran 5x10, dpnya 70 -150jt bun,ini rumah inhouse  
Soalnya kalau ambil subsidi gak.ada uang buat bangun dapurnya. 
Mana inden, kalau subdisi,dobel pengeluaran 
Ya ngontrak ya mbayar cicilan berjalan
Kalau inhouse, sudah ada.dapur 
Tinggal bayar cicilan aja",0
"zaman sekarang 100rb ngidupin 5 orang secukup apa😭
punya suami bisanya nyalahin doang jd suami gaji an 3 hari lagi ..
nama nya juga gaji bulanan jd hari hari nya dia tf uang makannya kadang 50rb seadanya dan aku harus muter biar gmn cara nya uang itu cukup😓
kadang aku ngutang ke mama aku jd aku masih tinggal d rmh ortua krn suami brp kali di ajak ngekost gak mampu terus byr ujung"" nya balik ke rmh ortua juga😞
terus kemaren tf aku 200 kebetulan byr ke mama aku 100 jd sisa 100 ..
ku beli in ayam setengah ,sayur ,persabunan,jajan anak hbs kan hari kdua .. suami datang ke rmh libur kerja 2 hari liat kulkas kosong merompong dia ngamuk😭
kebetulan ortua ku org gak berada kata ku ke suami kalo gak mau org rumah ikutan makan ngekost sendiri masa iya aku harus larang mereka ikutan makan",2
"Boleh sharing untuk para istri, gimana ngadepin suami yang si istri udah bener2 mati rasa karena sakit hati, bahkan untuk ketemu aja udah males,aku ke adaan LDR dengan suami",2
Jangan suka berbohong apalagi kepada istri mu  karena itu menghambat kelancaran rezeki mu,0
"Masih ingat gak bun , gimana deg-degan rasanya jumpa suami saat pertama kali ketemu..?",0
"disini adakah suaminya suka judi online ???? jdi bukan maen slot tapi maen nomor togel ..
jengkel gak sih uang resiko abis buat maen gtuan ,kalo uang dia sendiri sih g ppa mau abis brpa juga ,tapi ini menggangu uang resiko .  Lagian pas menang juga istri ga kebagian malah di bagi² sama temen nya .. 
aku marah ,aku nasehatin malah ga terima .. 
masa aku harus anjing²n dia ,atau omongan yg kasar supaya dia ngerti ..!!
udah ajh aku ga kasih jatah hampir 2 Minggu .🤭😏",0
wanita yang mandiri kalau minta sesuatu sama kamu itu bukan dia gak mampu beli.mungkin dia lgi ngetes kamu EFFORT atau PELIT.,0
".
udah di titik aku mau di sakitin kaya apa lagi sama suami udh aku terima ..yg penting uang bulanan buat kebutuhan anak dll masihh di penuhi .
skrng aku udah ga mikirin perasaan aku,aku ga mikirin hati aku,aku ga mikirin betapa aku kesepian .
yg penting anakku ga kekurangan jajan/makan udah cukup buat aku .

kondisi kami ldr",0
"Mohon masukannya barangkali ada yg pernah ngalamin, atau sedang berada di posisi saya.

Suami bangun rumah di tanah ibunya yg katanya itu bagian suami(warisan). Setelah rumah jadi banyak problem yg terjadi dengan saudara² suami kebetulan rumah kita bersebelahan dan saudara suami tinggal serumah dengan mertua.
Bertahun² kita ribut terus ada² aja yg di permasalahkan mereka.. 
Rumah sudah jadi ketika suami minta ijin mau buat surat rumah(pecahsurat ) mertua gak mau dengan berbagai alasan..bodohnya suami jg gak tegas dengan ibunya dengan alasan gak mau buat ibunya marah..
Tiap hari di sindir² saudara suami..bilang kita numpanglah...dll pokoknya sangat² toxic hubungan keluarga suami. Mertua berat sebelah..gak memikirkan kita yg ada hanya anak² nya yg lain yg di bela terus. Akhirnya saya selalu menekan suami yg tidak tegas dlm hal ini..suami merasa tertekan karena dia sendirian( suami anak cwo sendiri) punya saudara 3 perempuan.
Akhirnya Rumah tangga kita kacau...saya pengen pergi jauh dengan anak² tapi suami tak mau pergi..
Bertahan...sangat sakit karena sudah sangat² saling melukai dan dendam membara..
Ada yg bisa kasih solusi ...harus dan baiknya gimana kita mengambil sikap dalam masalah ini .",0
serba salah jadi perempuan. brpa tahun dlu ayahnya anak2  judi online. 1x dimaafin 2x dibantu byarin pinjol 3 ga ngsi duit sama sekali.. dah shrusnya uang cas imas katanya -+10 juta.. terakhir ini ga ngasi duit sama skli lagi karna judi online lagi.. saya pikir saya bisa berdamai keadaan apapun.. sakit pun saya Terima.. skrg bingung melakah gimana anak2 msh kecil semua... sampai rasa nyesek d berasa  susah napas.. menangis pun sudah kering air mata. mau pulang pun ke orang tua sudah yatim piatu dari gadis😭,2
"jahat gak Bun ,kalo aku ninggalin ank"" sama bapak nyaa karna udh gak kuat sama bapak nyaa ,pengen pergi sejauh"" mungkin",0
"Mau ngeluarin unek2 disini,karna udah gk tau harus cerita ke siapa😭😭cape dan muak banget rasa nya hari2😭ibu aku kan saudaranya banyak,pagi saudara yg 1 ngambil kopi,ngambil timun,ngambil telor buat mancing,aku tuh sengaja belanja 2 kdng 3 hari sekali biar irit,ini blm di masak juga udh habis di ambil duluan,sore nya saudara ke 2 ngambil kopi jg,saudara yg lain dikit2 minjem duit😭😭pdhl ekonomi aku tuh lagi di bawah suami blm ad kerjaan,dan yg 2 saudara nya itu kerja tiap hari,dan yg 1 pengangguran kerjaan cuman mancing,tp gk mau ngemodal,apa2 ngambil ke rumah aku,aku tuh kadang gk enak ke suami😭 tp ibu aku gk ada rasa gmn nya,",2
"aku seorang ibu mmlki dua anak,yg satu tinggl dgn ibuku yg satu brsmaku,tpi skrng dua duanya bersama ortuku,aku krja cari uang,aku nyruh suami krja,tpi GK mau,dia pngnya di kmpung,klo ada yg nyuruh baru krja,klo GK ada,dia seharian main games smpe subuh,malah dia marah klo ku suruh krja,bilangnya bawel,GK enak ad istri di rumh,katanya,aku katanya klo bukan ksihn m anak udah dari dulu pergi,skrng aku krja boro boro nanyain giliran,Deket ke gjian,bilang GK puny duit,tpi buat roko kopi kuota ada duit,smpe joget joget SM artis,ngsih uang ke artis,pdhl krja cumn kuli klo ada,klo ada dngdutn sllu nonton,pdhl istri anak hrus di prjuangn untk ap mnkh,hnya numpang mkan doang,",0
"Disini ada gak yg uang bulanannya di jatah 2juta bahkan kurang dari 2 juta..
Apa kalian masih bisa nabung ?
Kadang suka ngebandingin sama orang lain, mereka di beri kepercayaan untuk mengelola keuangan keluarga..
Tapi kadang suka bersyukur juga klo di bandingin sama orang lain, Alhamdulillah suamiku masih di beri kelancaran untuk bekerja,.. meskipun klo pengen apa2 ga bisa secara langsung di beli.. 😅",0
"Jangan buat istrimu cemburu pada wanita lain tapi buatlah wanita lain yang
cemburu pada istrimu
karena memiliki suami sepertimu",1
"Maaf melenceng Bun....
Admin Tolong lolos kan ya...
Bunda² sharing dulu dong disini ad enggak yg pake KB implan/susuk...setiap bulan haid tp aneh nya...saya haid sampai 2 mingguan dan ini terjadi sdah 3 bulan disaya...ad yg sama enggak bun",0
"Kadang emg hidup itu ga ada yg sempurna hmm suami ga pelit, hidup jg ga krg, ga ad masalah sma ipar n mertua tp anakQ di diagnosis ASD tp ankQ manis, ganteng n lembut . Dsni ada ibu yg pnya anak ASD??",0
"Pernyataan ter ilfil yg keluar dr mulut suami gua pas disuruh nganterin anaknya terapi ""lah disana aja ga ada cowonya"" wtf lah emg nganterin anak terapi/les/sekolah harus perempuan ? Ini termasuk pikiran patriakri ga sih ? Padahal anak nya masih aja bilang ""ga ada laki laki disono"" lagipula biasanya yg nganter tuh saya sbg ibunya tapi hari ini sengaja saya suruh bapaknya nganterin anak.
Padahal hari libur juga dpt jatah 2 hari apa susahnya nganter anak.",0
"Kalau sudah berumah tangga lakik pekerjaan grab cukup nggak, binik nya gak kerja kira-kira cukup gak?",0
Kenapa suami sangat privasi dengan hpnya,0
"Mom disini yg udah pengalaman hamil, ada yg pengalaman tes kromosom selama masa kehamilan ngga? (Utk memastikan ada/tdk kelainan pada janin). Atau ada saran lain perlu ngecek apa aja selain USG ke spOG? Biar melek perihal kesehatan anak sedari dini.. Boleh dong sharing pengalamannya..",0
Mohon maaf ini ada gak sih yg telat bayar BTN...masa baru telat sekali (1bulan)udah diuber2 sampe ke ujung dunia,0
"mau tanya di sini yg suaminya punya dua WA itu apa selingkuh??
ada WhatsApp biasa sama WhatsApp business .
mohon pencerahannya yg pengalaman 🫶",0
"pak suami paling nggak suka kalau disuruh ke dapur hanya untuk memasak tapi kalau disuruh beres-beres rumah seperti mengepel menyapu bahkan mencuci pakaian Dia paling suka. kata dia boleh menyuruh yang lain asal jangan menyuruh masak di dapur. gak tahan repot katanya, iya juga sih kalau pak suami di dapur pasti semuanya berantakan.",0
"bismillahirrahmanirrahim, jum'at berkah,
aodaraku semua minta doa nya ya,😭😭😭🙏
saya malam rabu akan datang ada sidangan keluarga an untuk membahas hubunganku sm suamiku,
minta doa nya semoga Suami (Muhammad imron dan istri fausiyah) Rujuk kembali amin.

maaf saya sengajanyebut nama supaya terucap dan menjadi do'a
amin yaa robbal alamiin semoga Allah ijabah🤲🤲🤲",0
"Pernah lihat postingan mending LDR tapi gaji 20 juta sebulan atau 2 juta sebulan tapi ketemu tiap hari?
Nyatanya bagiku LDR DAN GAJI SEBULAN HANYA 2 JUTA😄
Kagak ada mending nya.
Tapi bersyukur aja lah🥲",0
"Bun kmaren kan ibuku ngatain aku to**l .. trus klo ada apa2 jngan minta tolong ke ibuku. Jjur aku GK prnh minta tolong sama ibuku, paling aku minta tolong sama adek ipar ku, aku biarin aja. Aku GK nanya ke ibuku, krna aku ksel.. eh lama2 ibuku chat aku nyuruh bkinin mie pke telor, trus udh aku bikinin,. Tdi dia ke aku minta makan. Sama aku di ksih,, kenapa ya ortu so so'an ngmong kaya gtu klo ngmong gak di fikir 2x akhir nya dia juga yg kesini. Minta tolong ke aku..",0
"tidak pernah merasa iri dengan kehidupan orang lain,semoga di jauhkan dari orang yang mengira kita iri dengannya",0
"bun kesel banget selalu di jadikan dana darurat sama sepupu sendiri, awal2 minjem selalu ku kasih 200 300 ribu. emang di bayar cuman dia selalu meleset, bilangnya tanggal 5 tapi tanggal 10 baru di ganti itupun harus di ingetin dlu. Lama2 kapok juga minjemin soalnya ga komitmen sama omongannya sndiri selalu ngaret. 

udh lama nih ga aku pinjemin, tapi 2 hari lalu minjem lagi 30 ribu. karena nominalnya sedikit jadi aku kasih aja soalnya ga tega juga, bilangnya mau langsung ganti hari itu juga tapi taunya udh 2 hari blm di ganti. kemarin di WA jga cuman di bales ""maaf baru bales"" gt doang gaada kesadaran buat bayar. 

bukan masalah nominal tp masalah tanggung jwb, dia kalo ngomong gapernah sesuai dengan ucapannya. selalu ngaret selalu di nanti. 
pdhl saya kalo lg susah ga pernah berisik ke siapapun termasuk dia.
kapok deh saya, ga lagi2 minjemin walau cuman 10 rebu.",0
"Tolong bantu saran2 nya ya guys.

3 hari yg lalu sy debat dg suami.  Intinya suami ngatain sy pelit, ga  ga mau keluar duit.  Ga mau bantu modal di usaha dia. Kami uda ga teguran 3 hari ini tapi makanan nya tetap sy sediakan.

Sy janda ank 1 tapi ank sy uda meninggal 😭😭 dan nikah dg duda anak 3. 
Sy tinggal di kota dan secara ekonomi sy mandiri.  Ada rmh pribadi dan aset.
Dari pernikahan kami ini kami belum punya anak.

Setelah nikah sy ikut suami tinggal di kampung nya buka usaha.  Sy tinggalin rmh sy dan kerjaan sy di kota. Anak sambung sy dan kel suami ga suka sm sy padahal kami ga pernah punya masalah. Entahlah..apa mgkn krn kami beda suku, jadi mereka ga suka sm sy.

Kami sering tengkar dan klo uda tengkar kami saling diem, tdk teguran tapi msh 1 ranjang.  Tersiksa skli rasanya silent treatmen kyk gini.

Tadi pagi sblm dia pigi kerja sy blg. Nnti mkn siang plg aja k rmh krn sy ga bisa antar.  Sy mw plg ke rmh sy. ( Jaraknya sktr 3 jam).  Sy merasa kyk jd pembantu sj.
 Sermh tp slng diem pdhl sy uda ninggalin rmh dan kerjaan sy di kota.

Uda lelah juga sering silent treatment kyk gini.  Sy bkn ga mau bantu modalnya di usahanya tp byk pertimbangan2 sy. 
1. Nikah baru 1 thn dan blm dicatatkan di sipil dan blm py anak.
2. Kel nya ga suka sm sy
3. Sy ga punya skill kyk dia. Jika ada apa2 dgn dia, sy ga bisa gantikan dia jln kan usahanya 
4. Di kampungnya ini rata2 kel nya sementara sy hnya pendatang, bahasa daerah nya pun sy ga ngerti.  

Maaf ya guys klo kepanjangan crta sy.",2
"Bunda.. bagi pengalamannya dong,, apa bnr selang tabung gas dan regulator/ mngkn bahkan merk kompor gas mempengaruhi irit/ borosnya gas?? mslhnya saya bln ini beli gas sampai 3* ,, dlu itu sblmnya saya hanya 1* pembelian gas,, paling boros skrg, krn kompor kebetulan memang saya ganti,, tpi regulator sdh 10 tahun blm saya ganti,, adakah rekomendasi kompor/ selang regulator yg bagus bun. trmksh",1
"entah kenapa saya tuh lebih ikhlas sama saudara2 suami dan mertua ketimbang sama orang tua dan adik2 saya sendiri, bukan karna apa2 tapi karna sejak saya kecil selalu di beda2kan bahkan di anggap orang lain oleh ibuku sendiri,.
saya anak pertama, orangtuaku pisah sejak usiaku baru 8 bulan, setelah orangtuaku pisah saya di besarkan oleh kakek tiri dan nenekku) dan ibuku menikah lagi dan punya 2 anak perempuan. dulu waktu saya SD saat saya pulang dari sekolah selalu mampir di rumah ibuku karna jarak sekolah dan rumah ibuku dekat jadi saya selalu mampir setelah itu baru langsung pulang di rumah nenek karna rumah nenekku lebih jauh, tapi saat saya singgah di rumah ibuku saya selalu di perlakukan tidak baik oleh ibuku, saya selalu di ejek2 di marah bahkan di pukul sehingga tidak jarang saya pulang dalam keadaan menangis, bahkan perna saya di katain suatu saat saya akan di nikahi bapakku (kakek tiriku).
tiap saya kerumahnya dia selalu pasang muka jutek dan tetangga selalu heran kenapa dia seperti menganggap saya  orang lain? bahkan dulu kalau makanan kesukaan adikku dia tidak mengizinkan saya makan kecuali saat ada sisa, pernah dulu adikku makan mie sedap goreng yg harumnya membuat saya ngiler tapi tidak di izinkan untuk makan, setelah pulang saya pun minta sama bapak saya(kakek tiri) untuk belikan mi goreng tapi kata bapak saya dia tidak punya minyak buat goreng mi, saat itu saya cuma bisa menelan ludah, tapi setelah bapak saya tau kalau mi itu bisa di masak tanpa minyak dia pun belikan saya mi itu se dus,. kalau ada mainan baru adikku saya cuma bisa melihat tidak boleh menyentuhnya kalau saya sentuh langsung di pukul di maki2, tapi dulu saya sepolos itu meski tiap hari di maki2 tidak pernah menjauh, tapi setelah menikah Alhamdulillah saya mendapatkan mertua dan ipar yg sangat baik dan pengertian,  jadi di saat kami punya uang saya lebih ikhlas sama keluarga suami ketimbang saudara dan orang tua sendiri",0
"mau curhat bund.
skrng posisi udah pisah scra agama hampir 2 tahun ,, aku balik ke ortu ku karena sering di usir suami ,, terakhir AQ disuruh pulang pas posisi hamil besar .. dan aku putuskan untuk benar2 pulang pasca bersalin 2 Minggu ,, berat memang ,,  mantan suami seorang penganurr patriarki yang dingin tidak ada prhatian dan cinta dia  seorang yang super realistis , gak suka hal2 romantis dan lebay ,, semua yg ku lakukan selalu salah Dimata nya .. dan bagi dia gak ada dan gak penting soal perasaan yg pnting wujud tanggung jawab , AQ di dukung segala hal tentang bisnis yg menghasilkan uang dan hal2 yang mengarah ke uang, bagus memang menurutku tapi kaya merasa jadi babu dan karyawan .. dibeliin barang kaya mesin jahit untk hasil kn cuan .. kalo gak krja di marahi ,, mungkin niat nya baik mendidik nanti kalo amit2 dia mati duluan aku JD bisa mandiri ...tp kok aku nya sakit dihati ... apa aku yg terlalu lebay ... skrg  hubungan di negara masih satu KK ,,, biar dulu karena masih ada hal yg harus diselesaikan sebelum benar2 pisah sah negara ... 

kami punya anak 2 yg satu 7 tahun yg satu 16 bulan cewek semua .. dia betul2 toxic dan punya cara komunikasi yg buruk ..suka mengungkit dan kasar dlm bicara ... sudah muak AQ dengan caci maki dan bully an nya ...

dia 2x ngajak balikan tp dibalik itu dia suka banget goda2 in cewe2 diluar sana (aku punya bukti) ,, bilang sayang Ra kelakuan nya kaya gitu .. bahkan dr dulu dia suka banget chatingan dgn cewe2 cantik di sosial media .. dan dunia nyata pun dia suka sksd SM cewe2 ... kalo aku ingat kn dan bilang kalo AQ cm urung aku malah dibilang bodoh dan lebay 
 

DTG kerumah jenguk in anak seminggu sekali  kasih uang jajan anak2 ... orang2 bilang ke aku .. kamu nya aja yg lebay ..itu suami mu mbeneh ,,peduli sama anak2 

tp stelah AQ coba pancing2 pake story WA nyata nya dia dah gak peduli dgn perasaan ku .. ya memang dr awal pn dia gak pernah peduli soal prasaan ... sedang kan aku tipe orang yg apa2 pake perasaan ... 

aku pengen banget cari kebenaran dia itu punya rasa ap nggak SMA aku ,, kalo tanya langsung tuh bisa aja jwb nya sayang tapi fakta nya NOL beras mnurut ku dgn kelakuan nya",0
"sebenarnya definisi bahagia dlm pernikahan itu spt apa ya
apakah yg mnikah krna slg mncintai?? 
emg iya???, entah lh ku blm pernah merasakan. 
apakah yg bsa jln2 kmnapun yg diinginkan? , iyh kah??. entah lh klo jln 2 jauh nyampe rumah cape trus keinget sedih lgi
apakah bsa mkan enk?? , tpi klo mkanan sudah abis jga udh keinget sedih lgi??
 
entah lh bhagia itu yg kek mna.",0
"Apa benar y semua laki-laki itu sama, termasuk ayahku! apa pendapat semua laki-laki itu perempuan wajib mengerjakan Pekerjaan rumah, wajib bangun pagi sekali.😣 padahal aku bangun jam 5 kdg jam 6. aku jdi merasa lebih enak jadi anak cowok, bangun jam 9 gpp. bangun makan gak mikir cuci piring, baju. cukup fokus cari kerja aja.",0
"bismillahirrahmanirrahim, jum'at berkah,
bun minta doa nya ya,🥺🙏
saya malam rabu akan datang ada sidangan keluarga an untuk membahas hubunganku sm suamiku,
minta doa nya semoga Suami (Muhammad imron dan istri fausiyah) Rujuk kembali amin.

maaf saya sengajanyebut nama supaya terucap dan menjadi do'a
amin yaa robbal alamiin semoga Allah ijabah🤲🤲🤲",0
"Di bilang pelit sama suami krena mnolak goreng bakso ya allah. Jadi suami punya kebiasaan kalau makab hars ada gorengan. Sedangkan hari ini yang jual gorengan pada tutup kbetulan aku jga lagi ada perlu suami jga tau. Untungnya bumer masa nasi goreng seporsi, aku jga blnja niatnya buat nnti malam ada toge sama bakso. Suami ngambeg hars ada gorengan ya udahlah aku saranin goreng telur aja kan sama nasi gorenh ini toge sama baksonya buat ntar mlm. Suami mnta bakso buat gorengan, ga mau aku, krena kan bkso cuma 10 biji bijinyq. Buat ntr mlm.pdhal dia dianya jga yg mkan,biar bnyqk gtu lo, kan suami cuma doyan baksonya bukan toge, di blang pelit. 

Pdhal bru la hari ini gak ada yg jual gorengan dan aku ga muterin satu komplek biasanya selalu aku beliin , krena ada perlu. Salahkah aku bun?. Pelit kah aku sbgai istri, krena mnolak goreng bakso, pdhal buat dia2nya jga buat ntr mlm. 

Smpt ngancem klo ga ada gorngan ga makan. Mrah la aku. Ga setiap hari bsa makan yang di mau, ga tiap hari jga tukang gorengan jualan, klo ga ada ya masa aku hars muterin satu komplek buat cari gorengan. Kan kesel.",0
