text,label
kdrt n ancam talak,0
tolong rekomendasi wajah usia 2,0
tuan wanita juang luluh juang awan sakit yakin beda laki laki obat ubah racun bunuh waras sakit laki temu,2
sisi kandung umur 16 almarhum angkat urus 4 tinggal bayar tau tinggal kayak g paham suruh nikah pulang malam laki pulang abis lembur alhamdulillah laki tuju nikah cepat pas nikah g boomer g ungkit beri pas tkw transfer g umur gede tinggal debat suka jajan papa angkat kayak g suka bawa durhaka angkat tinggal bentar lahir putus tinggal kampung rumah almarhum saudara bantu en g cuman 2 inap cuman doang hitung tau kn siap lahir g g paham bilang moga lahir rumah kayak biar g tau benjol area kambuh diikit bilang sabar problematik suka omong jelek g habis pikir pas bilang bibi g bela in pulang malam cape kerja bilang,0
hidup rantau usaha anjlok bilang dah rantau ganti usaha pasrah butuh keteter koperasi rentenir hari belanja 20 25 ribu perut 5 bingung masak posisi bayi bantu usaha bayi takut bayi ekonomi sulit parah pas hamil 3 kb bobol suntik 3,0
alami kdrt buah masuk d terima serba salah mertua usil ain,0
kesel sih suka bohong bahas maaf rendah suka sambung bikin nyelekit hati,0
dapat hasil stabil umr kadang bawah atas umr rumah tangga,0
assalamualaikum wajar si tu d hantu takut trauma jadi emosi kek stabil d paksa ksi kadang lepas hidup tenang d sakit d pisah,2
dikit sakit hati boros habis perkara bayar pinjol irit irit rokok mesti 2 bungkus bontot 2 canting beras makan malam makan otomatis masak beli syur lauk makan,2
3 tidur kamar pilih tidur bareng makan masak biar makan makan bareng bodoh sakit hati kata duli mantan cerita teman kali pergi ajak otomatis tetangga kontra dengar e nang adu omong ayah tiri tidak apa apa ayah tiri dll omong teman tetangga ilai bawa bodoh bunda pilih cerai y 2 sabar cukup susah bantu anggur terima gaji makan gaji makan mohon,2
baca post serius cerita dongeng minimal ajar bikin konten beranda grup,0
pilih hidup pulang k cuman butuh doang makan d posisi nikah cuman butuh bantu gratis dosa sakit batin,0
peduli juang luluh lantak sukses raya gagal koreksi ulang,0
dengar tangga tekad 1 enteng 2,0
harmonis tangga nyaa ranjang,0
kemarin ramai banget kaya gumpal awan petir gitu bunyi terang banget petir facebook ramai hujan gitu petir awan cahaya petir sih awan,0
curhat suka pancing pulang malam kadang subuh pulang sih d keluh k bilang komentar keluh pilih kuat 2 maksud keluh tau tau,1
bunda tanggal tua,0
sosial media mantan pasang duduk ani in 2 jujur mati hitung kali kecewa hilang percaya bingung posisi lupa senyum tawa bahagia diam kadang tangis mental kena paksa kuat,2
izin isi hati capek pendam 2 cewek tk cowok 1 penuh irt tinggal capek hidup capek kerja pegang tambah momong bunda tau usia 1 aktif mertua bantu momong lemah bantu masak bersih bantu kuat capek pamit hasil pulang malam malam begadang pagi tidur bangun bangun tidur mati samping tangis dengar momong bentar tau kerja nafkah omong suka kasar fase lelah hadap omong dengar nafkah hati capek hidup tres capek hati kasihan lampias pengin tkw biar pusing pikir,1
assalamualaikum tolong keluh kesah tahan sakit sedih bingung curhat k sapa isi hati sedih simpan bunda sesak lepas malam jam gin renung nasib tau arus putus arus ambil gin duda belu janda dah ajak sang tinggal d d kampung d kampung jarang ad tengkar tinggal d kampung hidup bahagia mantan bahas chat ma mantan a komunikasi hubung mantan a vc banyak ma mantan bahas mantan la sapa ap salah d harga ap arus laku pergi kampung sedih hamil 4 takut bayi kandung rusak stres maaf lebar d,0
10 jarang hubung badan jari tang banding kali hubung badan 1 kerja lancar maklum karyawan gaji j gaji penuh kerja samping investasi tabung saham obligasi pegang hari beli bensin pulsa dll jajan jalan luar biaya tinggal rumah mertua tua kakak usaha tabung bangun tabung dana darurat tabung alokasi tabung bicara fokus bikin cicil tabung kecil betah tinggal mertua nyaman hubung badan mertua salah faktor bikin jarang hubung badan coba ajak hotel olak boros tabung pulang capek tenaga ajak hubung badan capek ajak hotel olak boros keluh cape suruh resign cari ringan gaji dikit tidak apa apa olak patuh saran kondisi hidup semangat bahagia nikah 1 pulang nyaman pergi cari kerja wajar normal jarang seks salah lalu masuk kritik pedas silah butuh perspektif kondisi silah catat umur 30 25 nikah kontrak paviliun tinggal mertua mertua tinggal rumah mertua mertua sepi almarhum hemat biaya,1
orang tua dia pas pacar orang tua dia tidak mau pacar gilir nikah menantu nurut sayang sayang keluarga kenal sayang sih,0
sih laki bawa,0
bawa 1 juta toko mas cari cincin malas jual tuhan pas 1 juta langsung adaa nada bilang wajah susah,0
betah cari,0
halo halo salat isya rakaat bangkit sujud takbir angkat tang angkat tang rakaat masuk rakaat tiga angkat tang baca sadar rakaat angkat tang salah sujud salat isya,0
halo halo anggota grup malam lali buang air suka bangun tahan buang air cek gula darah normal sebab gula darah,0
coba tangga tubi sama rsa hilang bumi,0
bingung pikir syukur coba deh pikir badan istirahat rusak sakit bilang kudu sadar dua urus dua dukung gitu perempuan cape banget en liat alami komplikasi mati lahir liat mati kasihan bantu urus bayi bilang syukur posisi urus tensi kumat asam lambung sadar bantu enggak sehat sambung tidak tau pikir,0
bunda bunda izin curhat kemarin kerja 1 kampung pakai motor beli bensin 2 kerja pakai tenaga badan sakit salah urat gitu 3 istirahat hilang henti kerja gaji cuman pakai tenaga ekstra masak beli jalan bunda bunda pilih pas sih masuk biar hati plong tinggal badan enak aktivitas kemarin kemarin badan kayak,2
tetangga panas enak d,0
mintak seks malam alas panas jelang pagi antuk ganggu gitu tinggal pergi kemarin cerai pa kasihan telpon tangis sidang langsung cabut perkara laku pikir tinggal pergi,0
dosa sih nafkah tinggal hamil 5 kampung anggur tangga hamil bayar piutang ko pikir bangat nafkah kabar,2
bilang bahagia sedih kah haru me nak hidup segan mati bilang gitu ma proses mama damping omong aneh ma sayang mama,0
info mang bekas tambun kereta 2 jam,0
salah jauh bikin sakit hati salah mertua jenguk lahir sakit hati laku mertua hamil mertua duli lahir mertua peduli egois temu mertua mental pikir waras manfaat lupa tingkah mertua sakit,1
puas umur nikah tengkar nikah 10 selingkuh umur muda takut ulang fokus rumah seks kadang puas,0
bpjs pakai celaka jalan,2
kerabat beda saudara kadang cuek sapa cuman diam beda finansial uang sudi,0
kenal 1 lamar 3 lamar nikah nikah tuntut umur taksir umur 7 injak usia 24 tau suka semenjak wa galau semenjak potong usia 9 tau cinta akrab tidur bangun tidur sadar salah cerai asa dia hapus ruang hati,1
cuman tidur doang makan bunda bunda laku,0
emang sayang ayah mah sesal nikah lelaki salah handphone nafkah doang butuh hati gitu suruh hamil hamil 1 laku rubah lelaki tahan,1
giat pagi mandi sekolah buka warung jual jemput siang jual sore masak ajar baca malam jual jam 10 malam butuh hari tanggung beli beras 2 minggu angsur 2 dapat ngak kasi okok harga mahal boros wanita alas marah anggap hormat ribut kdrt cerai pisah itu pilih tuhan hadap,1
10 cepat uji alami nikah nikah depresi tuju hidup tampil acak badan yakin perlahan tata percaya selisih hasut suruh ln prinsip susah laki lagi sehat semenjak selisih beban 10 kambuh marah tangis tidur atur dukung salah kaya boneka nurut hasil,2
mertua menantu stres mertua darah gagal ginjal sakit lambung kl kontrak syukur,0
permisi bunda bunda curhat tangga hancur 2 keluarga januari kadang rumah teteh kadang rumah mertua hamil 2 suruh tinggal rumah mertua iya in ngak tau jadi rumah mertua 10 tinggal rumah mertua gugur janin rumah sakit dokter bilang saya gugur racun makan adik ipar perempuan makan adik ipar pulang sakit jelek jelek benci adik ipar sembuh benci musuh teteh ipar adik mertua adik ipar hasut keluarga adik ipar tangga kali ngak menantu rumah mertua usaha tangga terus mertua arang tinggal inap rumah mertua laku ubah saya ngak pulang 2 rumah 10 ngak pulang rumah ngak nafkah ngak peduli 2 hancur 2 kecewa hati hancur hati luka parah 2 sakit hati banget sesal banget ngak tua en cerai jahat gitu maaf banget,2
gi egois erti asa,0
besok acara maulid keluarga suruh paksa malas banget canggung akrab salah keluarga tegur trauma takut ulang,2
nikah 70 ribu hari,0
capek banget hidup sih titik doa,1
bunda curhat pisah sakit urus 2 minggu ojek emang sepi tabung makan 2 moga barusan ayah laki suruh cerai ayah tau hidup cari salah sih sakit hati ucap ayah nah lapar ojek sepi info masuk usaha restoran detik panggil 1,1
jalan nikah 3 coba,0
turun gara piutang marah da bikin sakit hati piutang tutup hari d smp 2 tk syukur d nafkah d gas habis token listrik abis pusing koperasi minggu cerai lihat,1
tolak pas sumpah malam tolak asa harga iya dah minggu gitu harga perempuan cabik cabik komentar zalim iya,0
emang wajib bulan tua pas pas gitu tabung kek susah liat g tabung,0
sih kayak cuek banget ad tanggung kabur gemuk makan sedia kampung orang tua saya aj umur kurang makan 12 tangga makan emang makan curhat orang tua saya ad miris banget sesal banget tinggal pacar royal pilih makan aj,0
usaha taat jalan perintah tuhan salat 5 susah kadang stres putus asa en serah salat anggap remeh perintah tuhan anggap remeh dosa tinggal wajib umat islam amal hadap tuhan laksana wajib saat patuh laksana mulus tipikal gampang angin kentut suara suara habis buang air tuntas buang air suci air kencing batuk bersin bungkuk pas wudu ruku sujud salat kadang tetes alat kelamin bikin fokus wudu pas salat buyar pikir salat sah terima saking gampang kentut sisa air kencing suka tahan bersin batuk tahan bab bak kebelet banget wudu salat pas wudu otak pikir 2 cabang fisik fokus arah wudu sulit bikin capek ganti gera wudu pikir 2 selesai wudu lintas pikir wudu sah selimut was was pas bungkuk wudu arah buang angin wudu buang angin henti rasa kelamin air kencing sore habis bab salat suci bab bak wudu pakai pakai bersih pas sujud salat tes rasa tetes kelamin khusyuk salat buyar langsung pikir batal lemes gitu pikir najis rakaat 2 selesai salam putus salat capek habis bab bak guyur air biar suci badan pakai pakai bersih salat selesai guyur air wudu salat mandi ganti pakai salat bersih salat lanjut pikir kena air kencing paksa ganti,2
cerita rudung turun banget wajar gas nafkah hari 50 k gugur wajib jujur masalah nominal butuh tinggal butuh pakai tinggal rumah adik saya kontrak 3 kabur rumah kuat hidup kontrak pindah susul tau tangga tidak pernah cerita jalan 3 tidak pernah sentuh lamar kerja,1
p 3 nj 4 h 4 tny 4 kena k 4 rm 4,0
bingung tahan pisah marah marah kasih duit maaf marah bikin status ngga harga kemarin gaji sisa gaji 1 juta potong cicil handphone ngga kasih duit marah kaya pikir tuntu terima beri protes ko kaya liat tampil bilang gilir cantik butuh modal bilang pakai rajin mandi rajin mandi bikin kah liat perut gendut bekas bilang kaya lumayan cantik badan isi kaya berat badan muka burik ko kaya pelet kenal 2 minggu ajak nikah kaya gila banget nikah kaya kesel gilir beli baju komentar gin pakai makan blokir emang stres patriark tuntut jalan gilir wajib,0
manusia uji hidup 1 harta brengsek 2 harta 3 harta 4 harta mertua ipar 3,0
dengar teman curhat cinta hamil curhat k cape dengar,1
posisi kontrak kontra kotor kucing ayam kontra kandang ayam tetangga pinggir ayam kotor teras masuk bunda,0
tau d beras bahan makan rumah 3 makan 1 bayi butuh pampers minta cari pagi malam kabar pikir pikir lapar mohon bantu biar salah paham pikir mohon bantu hadap piutang adik butuh makan,0
tua remaja tolong remaja komentar umur 16 laki pacar sih alas bikin boleh terima kasih,0
maaf curhat lewat ekonomi stabil kontrak banget pulang cuci baju cuci piring larang tidur siang anggur rebah kasi tidak boleh cape omong jalan wajib rajin banget tetangga liat adem manusia tidak ada sempurna terima kurang sedih banget takut banget amit kadang suka tangis saking tidak mau hilang bilang tuhan rindu suka pikir,2
heran grup ekonomi 3 juang garis 2 mobil motor kerja berani tabung cari titip tuhan iya titip tuhan bikin sengsara siap anak miskin jahat tambah bakar sadar tidak bisa tipikal bilang rezeki pas gede alas bakti tua enas sengsara tua palak gagal merem,0
izin keluh duit tang susah tagih malu tagih janji bulan lunas 6 jelas 1 pikir pinjam saudara amanah usaha hemat duit kumpul gilir pinjam susah omong enak dengar marah emang salah kali pinjam duit suai janji doa moga pinjam duit ketuk pintu biar bayar piutang amin,0
maaf curhat habis stres omel piutang emang slah omong piutang bayar omong omel tol ancam jual handphone pergi bawa handphone tau terima bilang awas tolong gitu cape banget coba bayar omel tau to,0
maaf curhat kesel mertua tabung suka 2 ribu kemarin tabung 4 ribu sekolah bilang 2 ribu tabung 5 ribu iya mending duit abis omal kemarin 20 ribu abis hari bekel mertua bilang gin iya 20 ribu hari abis iya omong cape hamil pergi mending kontrak duit,0
laki d mertua raja bangun siang d perempuan d mertua babu bangun siang dikit mulut mertua ramai dikit omong adeh gin banget nasib perempuan,0
ribut keluarga tua hina rendah laku,0
tumpang paham 6 nikah 6 nyari akte lahir hilang ama x daan kaget tua nama pakai nama adik mas hak diam surat y nama pakai nama akte hilang sangkut y paham tolong terima kasih omong maaf pakai anonim takut grup baca,0
hai kak cerita 9 kdrt pisah kabur tua d pulang d sekolah ajak tuju suka bingung tahan sakit maju kaya sanggup mundur sulit alhamdulillah gitu judol suka kdrt sibuk d kaya utara dapat ribut kdrt andai kerja bawa pikir cuman 1 kaya rusak en anggap hancur mental bagi keluh kesah tuhan uji en keluh en curhat d sandar d sesak banget cerita maaf,2
kesel banget liat konten 10 ribu tang konten doktrin si buat konten banget liat status konten sindir dapat 10 ribu bekel sekolah masak,0
isi kepala d bicara hati hati pasang ribut ujung maaf tau salah d mn kadang keluh curah isi k pasang salah d bangkang 1,0
peluk hamil masuk 4 d uji tangga akibat campur mertua sabar berontak laki suruh k tua gajih d 150 1 putus tuk k tua sulit d kn inti nyaa dikit hati dendam mertua,0
pria tangis cerita wanita cinta milik milik wanita,0
sambung maling alat d terima solusi,0
usg usia 6 valid senang banget perempuan 3 cowok takut kena,0
sakit tan saran suruh teman sekolah suruh sakit tan bunda percaya dokter dosis obat bidan mempan,0
emang cerai bukti cerai sih gang bukti apaa hati tau,1
pandang pria selingkuh nafkah lahir cerai cerai rujuk pandang mantan sesal,1
rasa lelaki olak aja,0
biar mantan doa dendam benci ja ajar hidup sikap bijaksana dewasa biar ayah penting,0
isi pikir nikah erik jebak situasi sulit tahan,0
2 anggur habis jual sisa televisi piutang ya tuhan gang duit peser ya tuhan beri jalan baik rezeki lancar limpah,2
cerita sepele bicara sakit 5 6 bangga bangga bantu perihal uang bantu kerja caci maki dendam,0
izin saran teman tagih piutang biar langsung pusing banget cape tagih handphone emang handphone selesai 3 lunas cicil alas rumah dia usir adu nasib suruh paham paham 3 cicil pas handphone e sam cicil handphone dia diam kayak b aj tau pas ru emang usaha maaf teman saran kembali jamin,0
hidup pelit me,0
tumpang curhat hamil gin banget uji hamil 8 siap 5 fondasi jalan besok selesai harta motor 1 bodong rewel habis 1 juta servis pusing banget bawa motor jemput perut kadang kram nyeri tangga kayak apes masak kayu beli kompor gas kemarin beli panci listrik harga 50 bulan rusak beli motor rusak rewel 3 aki motor pasrah,0
serius perempuan takut komitmen sakit,0
tau mangkanya mn peduli mn peduli,0
saran bingung tahan gin singkat cerita tika adik laki maaf nika adik cowok cerai judol si adik cowok nih serabutan tuhan makan maaf banget bu ain makan suruh teh bilak su suruh adik mu in token piutang a malu tagih cari tutup piutang token malu tuhan kerja keras kadang marah bilang maaf 30 teh beras habis 100 potong piutang token sakit tuhan bu bela in adik cowok su kasi makan cuman 1 pikir emang bu tanggung adik bawa rumah janga su ndak jual jajan sakit ati tuhan in bu in tuhan sakit ati,0
grup ajar kadang bikin ragu nikah baca komentar komentar,0
sisi negatif sisi negatif hitung rantau en desa makan hari ajak diskusi sih jalan suai sisi positif bangun siang suruh makan bikin kopi suruh cari hasil tambah bantu kerja momong bikin tangga tahan 8 liat cuman sisi mudah sih depan rezeki lancar kaya marah cerai alas orang tua saya suruh tinggal maju ekonomi butuh makan bunda komunikasi bulan emang marah,1
curhat telantar kota mintak tolong bilang suruh mintak tolong pakde telpon pakde mintak tolong suruh jumput kota telantar jumput tinggal 1 pakde selang kerja posisi pinjam pakde pindah main tempat say pakde marah izin belik bingung belik jajan aj payah didik jelek aj bingung umur 4 wajar makan pokok izin marah amuk suruh mintak maaf ad batas sabar kayak kl pinjam serba salah bunda maaf panjang,2
halo halo bunda doa tolong doa bunda ikhtiar kerja sore hasil ikhtiar paksa nyari barang d d uang makan obat hati tidak apa apa barang d habis sambung dunia pulang d bawa,0
maaf baik biar ucap hancur so ajar,0
curhat sesak sepele gin warung jajan tau kali untung anting modal 18 ribu untung 2 ribu modal 9 ribu untung 1 ribu suka enak ambil iya ikhlas tidak pu duit tidak apa apa duit warung saudara dia lengkap gede beli sabun makan atap ambil pikir kasi paham larang tua paham sangka pelit tuhan bangun pagi niat buka warung pas liat cik gada ambil sesak hilang emosi salah stres blus tekan tinggal di rumah mertua,0
masuk sd ketua 7 masuk sd tinggal daftar taun suruh daftar taun taun 8 taun kasi takut malu,0
d tinggal rantau 4 jarak 1 bulan problem kerja d kampung kasi mandiri gada tua mental d bikin senyum pikir butuh 2 alhamdulillah piutang tutup tuntut pikir kadang en nekat kasihan gim y kadang ayah gagal banget kepala tangga pergi d kampung posisi ekonomi kaya gin y tuhan kadang pasrah sujud rencana tuhan akan mati hidup kuat hadap,0
halo curhat tinggal tante kakak anggap r 2 ayah emang tinggal umur 2 tante bolak kadang tinggal tante tinggal mama gitu tante haji kemarin berangkat haji jaga ayah kunci lemari pegang mama langsung singkat cerita tante simpan sertifikat 2 juta lemari pulang simpan lemari hilang bilang tau berangkat kunci ngga sumpah tuhan ambil keponakan kaya beli kaya handphone motor hias dll gada pikir ambil beli tinggal malas tante lupa tante berangkat operasi katarak operasi katarak jam tetes obat gitu minggu kemarin tante sertifikat lemari cari temu panggil bentak teriak gitu emang lantai 2 turun bilang omong bilang tau emang bongkar asa emang ambil bilang hilang suruh telpon mama suruh emang mama gadai sertifikat beli pakai nenek,0
malas seks ap bunda ud 8 olak ajak seks layan kadang badan capek tolak dosa olak aja dosa kadang lelah perang isi pikir ap kurus berat badan arik butuh lebih asa kayak babu aj saran naik berat badan tolong bunda,0
malam minggu kasih belanja 500 ribu situ belanja dapur sekolah listrik minggu ribu gas bensin biaya duga smp bunda standar,0
nikah jalan 10 3 juang tulang punggung keluarga lepas tang sekolah sakit surat ingat bank tunggak cicil respons bingung cari lunas tabung ad kadang rela sa ad posisi ap ambil,0
grup susah tidur gelisah pikir keluarga pasang sakit emang pikir kacau ribut ribut liat kesel jengkel kayak gitu netral habis doa buat kopi tengonk semenjak minum langsung adem liat langsung teduh cuman keluh tidur gelisah banget pergi pancing pantai tidur betah cape tahun layak manusia kadang cari akal tenang salat malam habis kelahi hebat tunjuk mimpi mertua mertua suka jelek jelek tetangga adu tuduh doa muncul cape banget habis akal kasi doa habis habis doa mudah kayak film film kena sawan bingung persis gila tegur mertua cerita kayak kena sawan henti tindak konyol begitu bukti habis akur mertua langsung kasi makan tuduh mertua pelit makan hitung pakai jari makan tau buang pikir,1
tangga solusi solusi hadir majelis ilmu banyak x,0
muak muak gilir sakit en urus sehat sayang almarhum banget bentak hina suruh m ti beliau bahagia surga tinggal npd ikhlas urus tumpang rumah cari perkara kontrak lingkung suka peduli tetangga susah tetangga susah suka main perempuan umur sakit bilang teman malam suka stres bayang takut m ti kejar dosa almarhum sakit 3 saudara bungsu 2 kakak sibuk kakak beda kota kakak rumah cuman laki cuek muak suruh inap sakit bolak kontra maaf panjang teman cerita hubung ldr sibuk banget banget cuman telpon chat banget,1
wajar sih doa mantan biar akn bahagia dunia akhirat dalam sujud sakit hati 12 rumah tangga utus saat kondisi stabil makan pilus garuda ad lauk pas sukses alas olah sebab mantan 2 tahan pilih cerai suruh tinggal atap alas biar capek mandir biar hemat pilih pisah diam sakit banget ad tahan sakit,1
assalamualaikum ayah yatim nafkah,1
diam rumah sek banget kerja tidak boleh manja tidak boleh pegang barang rumah rumah salah gilir diam omong tetangga ya tuhan serba salah omong angkat tinggal banget posisi serba salah piutang kontrak tunggu piutang lunas 10 mertua mertua bungsu tidak pu serbasalah kaya tidak boleh tinggal orang tua saya laku biar perihal makan tidak pernah banget,0
tny piutang teman saran masuk,0
tetangga samping obrol jarang tau info gosip baru lingkung bosan dengar rumah gedor pintu panggil teriak sok seru risi cuek tidak apa apa,0
bunda curhat 5 saudara september kemarin adik tinggal 2 kandung tinggal 6 lunas rencana bayar motor tinggal 6 hati ikhlas oke ambil posisi 2 tabung ambil motor lambat tebus masuk kantor situ pikir tangis pelit adik tinggal kasi hamil almarhum adik sekolah paket sekolah b paket c cicil motor lunas pergi sekolah jemput hujan panas gadis tangis bantu lunas sesal kasi andai nasib 2 kesel lihat mohon tangis almarhum adik oh iya adik tiga cicil 4 lulus sekolah,2
semangat bagi alam cerita uji ekonomi hamil usaha anjlok parah pegang lahir bpjs baju kali uji ekonomi hamil pikir biaya lahir moga lahir ekonomi lancar doa,0
mertua aneh saat jelek jelek tutup mata beri anggap atm duit butuh hadap tipe mertua tolong bunda,0
asa sedih campur bahagia hamil haid sedih hamil mertua umur 2 8 hamil usia 6 mertua tekan stres dah lahir stres alami bayi blus mertua suka untut atur tinggal 5 capek tekan batin hamil,1
assalamualaikum sakit pikir tekan ekonomi kerja sepi uras tenaga pikir mohon doa moga tuhan mudah rezeki capai tuju usaha amin moga tuhan titip kembar amin,0
si laki pinjam duit bini susah banget kadang ribut gilir pinjam saudara teman biar tempo kian ntu duit bini nyari gebuk tinggal niat bini bantu laki beban tangga mah nafkah suka duit bini embat gaji bini habis sekolah swasta sisa kesan hikmah doang bini butuh pribadi laki bini susah,1
halo izin curhat admin posisi bingung curhat langsung ldr alhamdulillah buah jujuran percaya mandor proyek jalan tol bawa kerja 30 bayang hasil tabung tua 2 sisi alami rantau liat kondisi urus serba alami laku tolong masuk biar bingung tolong rudung kawan curhat,0
dosa sih buang kucing pikir kadang sabet kucing pakai sapu lidi mending buang cari makan abis tahan bab buang air dalem kucing 4 kucing liar lahir kontra kasihan ngeang ngeong lahir nyari gede kucing bikin kesel suka masuk kucing pakai baskom cuci sayur tuhan pulang kontra bau tai kucing bau kencing kucing cape nyari bau bau bab sumpah emosi banget q mah pulang cape buka pintu bau cium susah bilang emak masuk kucing,0
halo halo curhat tangga jalan 5 karunia 1 perempuan kampung kampung emosi tingkah jorok upa ceroboh suka bohong letak barang kaos kaki lempar lempar jaket jilbab letak sembarang cuci boros jajan komentar bilang capek paksa cuci piring baju curhat tante paksa kerja suruh jaga sih leta barang ambil leta beranta maksud salah cuci baju masak cuci piring sapu habis cuci baju baju baju cenderung timbang baju cerita keluarga buru cerita kerja 1 kaos kaki risi masuk pakai kaos kaki masuk dalam kamar alhasil pasir kotor kotor bawa masuk dalam kamar kasur kaos kaki rasa pasir kotor bawa atas kasur lantai utara post bingung cerita mana tau tindak salah marah marah tindak ceroboh alas tau cape cuman mohon peka lingkung,1
alam sd negara pakai kakak suai alamat gin posisi kontrak alamat kakak beda domisili tinggal kota sekolah kakak suai domisili tinggal kota mohon,0
maaf alhamdulillah nikah jalan 5 tahun tau hubung selesai tinggal tua bawa dua masalah serius cuman emang nikah restu tua bingung 7 bulan temu chat temu biar dingin cuman kadang foto sekolah main rindu tinggal tua 2 l dunia sakit sibuk panik sih sakit pulang bawa sih sakit l gendong motor tangga rasa guna ulang kali tua mertua izin masalah terima kasih,0
alam jerat piutang bangkit,0
tolong bingung rantau 2 minggu alhamdulillah anggur kemarin tinggal d mertua pas pulang tinggal bareng stres 3 r bantu momong otomatis urus bunda marah pulang mertua sekolah 2 sekolah tinggal bareng,2
izin curhat bingung laki usia 5 masuk les 2 tuju biar pas masuk tk d les tidak pernah tulis baca tulis bingung malu guru suka marah d paksa suruh tulis kayak,0
hadap mertua suka sumpah serapah doa mantu ajak ribut mertua fitnah anggap busuk hati bawa emosi marah ajak ribut ipar ikut maki sentak sentak nasib ajak k surga asa kaya neraka mantu salah,1
semenjak pelit banget tumpang makan nasi gaji beliau jual piutang tumpuk pelit doang kalah,0
usia nikah 11 uji tangga berat jerat piutang ratus juta pergi neger bayar piutang saat pergi pupu hari keluarga unjuk sikap beda bujang asa tau masalah tangga ekonomi mati cukup hati niat sifat pupu sifat dapat takut takut goda takut khianat manusia batas jarak dekat bingung jauh halus luka iman goyah,0
curhat teman laki usia 29 omong nikah nikah hilang hambar tahan butuh hilang sosok ayah maaf udut salah salah wajar manusia harga kepala tangga nurut saat saran nurut pimpin cuci baju cuci piring sapu kamar laku ikhlas balas sang harga hasil banding teman sukses hidup emang lahir keluarga tutup makan makan balas kayak gin titik capek pisah wajah ngiang pikir berat banget jalan hina kah miskin,1
curhat 2 karunia 1 laki 7 sepi ajak canda omong rumah kayak sepi banget hidup tidur anggota 1 warung sepi kasih belanja suruh ambil tas warung teman dia bingung bosan en cari en cerai bosan pergi mana enak banget pribadi,0
maaf dapat en banget pantai bareng irit banget kayak sayang gitu main tidak pu baju beli jarang banget main si hem banget sisi jenuh kontra kadang irit irt anggur om hari tunggu pulang,2
selamat pagi curhat q riwayat haid atur 2 3 haid juni 13 agustus q negatif q santai 2 minggu gel pas haid kunjung haid q 21 september garis 2 banget 3 x tanggal 23 q usg dokter dinding rahim suruh garis 2 banget suruh tunggu bulan bunda alam mohon doa moga q hamil bahagia banget adik terima kasih bunda bunda,0
mak sih hasil sikap mak bantu 14 bodoh harga mertua perempuan tengonk rumah bahasa banget fasilitas perabot lengkap keras jujur pintar nyari duit en gitu mak bilang teman bantu nyaman curhat rumah tugas jarang pulang tidak mau bantu kerja sepi pasang mak nikah bahagia mak,0
dada tuhan bantu gin jarang na y tuhan nelangsa hidup,0
pilih mending tinggal tua tekan segi materi tinggal lingkung mertua ipar tekan segi mental,0
wajar sih mantan pacar tukang gedek banget bilang cewek status wa terang terang lo alas biar silaturahmi model kayak gitu,0
bismillah curhat banget baca dukung do a terima kasih baca tidak apa apa keluh bebas pro kontra maaf pakai akun serta anonim biar pikir ujung emis cerita emang sedih suka sangka emis wanita 3 hamil 4 hamil 4 bobol kb m tres tangis marah kaya g 1 l 4 sadar bengong tangis singkat cerita terima hamil 4 bikin tres tinggal kakak ipar kosong layak huni alhamdulillah teduh pas hujan bocor tres tinggal izin si kakak ipar tinggal kampung ldr ldr ldr 4 ajak tinggal bareng kota lumayan bagus kantor gojek hasil kampung kontrak biaya sewa k suka telat kadang dagang kontra kadang rongsok kaya tinggal kota duit halal trauma aksa syarat bikin surat janji atas mertua bilang tinggal teteh kakak ipar urus mama tunggu panggil timbang mana kerja bulan saran bos subsidi kpr potong ubah janji atas kota kota rumah kakak ipar kosong om izin kakak ipar syok syok pas rumah kakak ipar layak huni ya sudah tinggal mertua tunggu panggil jalan tinggal tunggu kabar kerja kabur bawa mertua kpr bingung mertua percaya 4 tinggal rumah kakak ipar pasti gelut tikus bau apek bocor dll uji situ ojek sepi hari kadang kadang 30 k kadang gede 100 k 2 hari kontrak bingung lahir kumpul ipar tegur sapa tinggal rumah serba salah nekat kontrak takut kaya usir tidur jalan bayar kontra tinggal rumah kakak ipar kota terima mertua paksa ernyata alas kakak ipar prihatin kontrak diam astaga bingung posisi chat kakak ipar komunikasi kaya om caci maki kakak ipar marah omong sakit caci maki tinggal izin layak huni kaya raya susah keluarga kadang maki maki ungkit kaya om ojek parah pusing om makan pagi sore om kontrol hamil jual laku beras air minum abis 1 2 puasa 3 balita alhamdulillah makan nasi goreng sisa sahur kakak tolong mertua sakit kepala alhamdulillah paham orang tua dia tua ajak hidup susah ikhtiar jaga hamil kasih 8 salah tuhan bu 4 ng kadang suka sakit bilang miskin kriminal miskin mati mati cari rezeki om nekat putus asa lahir sakit pas tau hamil 4 drop tres 9 u 9 ur 1 nn minum hasil tua adu siapa buruk tekan astaga takdir en hidup kaya bahagia urus mudah ikhtiar hendak,2
cinta ego sakit dll laki dominan patriark perempuan sakit coba nikah bahagia,0
pikir tidak pu ipar perempuan aman ipar kemarin adik ipar cerai ipar tidak bisa jaga mulut bikin mantu sakit hati campur tangga serah sikap keluarga hormat lupa hormat,1
assalamualaikum kaya nafkah ungkit makan tinggal ungkit usir berat tinggal makan,1
si enak pas pelit tau,0
halo bunda bunda kaya rt kayak marah marah kadang ringan tang bole tau bunda bunda mau mohon,0
